niter,enrichment,pcv,seqdepth,targetNreads,Filenames
10877,0.7,6,20004197,14002938,GCA_029855505.1.fna_post_extract.fna|GCA_018593835.1.fna_post_extract.fna|GCA_016453425.1.fna_post_extract.fna|GCA_018594025.1.fna_post_extract.fna|GCA_009848805.1.fna_post_extract.fna|GCA_018593755.1.fna_post_extract.fna
10878,0.7,6,19995156,13996609,GCA_009849505.1.fna_post_extract.fna|GCA_018594125.1.fna_post_extract.fna|GCA_009848825.1.fna_post_extract.fna|GCA_018594035.1.fna_post_extract.fna|GCA_018594155.1.fna_post_extract.fna|GCA_018593765.1.fna_post_extract.fna
10879,0.7,6,19999963,13999974,GCA_018593895.1.fna_post_extract.fna|GCA_018593455.1.fna_post_extract.fna|GCA_009851745.1.fna_post_extract.fna|GCA_029855605.1.fna_post_extract.fna|GCA_009850005.1.fna_post_extract.fna|GCA_020423645.1.fna_post_extract.fna
10880,0.7,6,20001715,14001200,GCA_009851565.1.fna_post_extract.fna|GCA_009850175.1.fna_post_extract.fna|GCA_009849015.1.fna_post_extract.fna|GCA_018594015.1.fna_post_extract.fna|GCA_018593555.1.fna_post_extract.fna|GCA_009852285.1.fna_post_extract.fna
10881,0.7,6,20005418,14003793,GCA_009849545.1.fna_post_extract.fna|GCA_009848995.1.fna_post_extract.fna|GCA_009848705.1.fna_post_extract.fna|GCA_009849145.1.fna_post_extract.fna|GCA_029989465.1.fna_post_extract.fna|GCA_009852095.1.fna_post_extract.fna
10882,0.7,6,20000151,14000106,GCA_018594155.1.fna_post_extract.fna|GCA_009849985.1.fna_post_extract.fna|GCA_009851565.1.fna_post_extract.fna|GCA_018593995.1.fna_post_extract.fna|GCA_018593675.1.fna_post_extract.fna|GCA_009848775.1.fna_post_extract.fna
10883,0.7,6,20006814,14004770,GCA_018594035.1.fna_post_extract.fna|GCA_029855625.1.fna_post_extract.fna|GCA_018594125.1.fna_post_extract.fna|GCA_009849465.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna|GCA_018593915.1.fna_post_extract.fna
10884,0.7,6,19996043,13997230,GCA_009848775.1.fna_post_extract.fna|GCA_018593915.1.fna_post_extract.fna|GCA_009848705.1.fna_post_extract.fna|GCA_009849985.1.fna_post_extract.fna|GCA_020423455.1.fna_post_extract.fna|GCA_009849965.1.fna_post_extract.fna
10885,0.7,6,20000683,14000478,GCA_018594255.1.fna_post_extract.fna|GCA_009850065.1.fna_post_extract.fna|GCA_018594015.1.fna_post_extract.fna|GCA_009851845.1.fna_post_extract.fna|GCA_009849265.1.fna_post_extract.fna|GCA_018594185.1.fna_post_extract.fna
10886,0.7,6,20002787,14001951,GCA_029855825.1.fna_post_extract.fna|GCA_029855905.1.fna_post_extract.fna|GCA_009849955.1.fna_post_extract.fna|GCA_018593835.1.fna_post_extract.fna|GCA_009849455.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna
10887,0.7,6,20004435,14003104,GCA_029855625.1.fna_post_extract.fna|GCA_018594015.1.fna_post_extract.fna|GCA_009850135.1.fna_post_extract.fna|GCA_018594075.1.fna_post_extract.fna|GCA_009849385.1.fna_post_extract.fna|GCA_009849315.1.fna_post_extract.fna
10888,0.7,6,20000963,14000674,GCA_018593995.1.fna_post_extract.fna|GCA_018594175.1.fna_post_extract.fna|GCA_018592035.1.fna_post_extract.fna|GCA_009848995.1.fna_post_extract.fna|GCA_009851565.1.fna_post_extract.fna|GCA_029855645.1.fna_post_extract.fna
10889,0.7,6,20008283,14005798,GCA_009849025.1.fna_post_extract.fna|GCA_018594175.1.fna_post_extract.fna|GCA_009850065.1.fna_post_extract.fna|GCA_009849935.1.fna_post_extract.fna|GCA_009850055.1.fna_post_extract.fna|GCA_009850145.1.fna_post_extract.fna
10890,0.7,6,20000586,14000410,GCA_009849195.1.fna_post_extract.fna|GCA_018593965.1.fna_post_extract.fna|GCA_009849985.1.fna_post_extract.fna|GCA_018594125.1.fna_post_extract.fna|GCA_009850175.1.fna_post_extract.fna|GCA_009849285.1.fna_post_extract.fna
10891,0.7,6,19998528,13998970,GCA_009848935.1.fna_post_extract.fna|GCA_018593555.1.fna_post_extract.fna|GCA_018593955.1.fna_post_extract.fna|GCA_009850175.1.fna_post_extract.fna|GCA_018593835.1.fna_post_extract.fna|GCA_009851785.1.fna_post_extract.fna
10892,0.7,6,19999674,13999772,GCA_009849545.1.fna_post_extract.fna|GCA_018593675.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna|GCA_009849095.1.fna_post_extract.fna|GCA_018593955.1.fna_post_extract.fna|GCA_018593855.1.fna_post_extract.fna
10893,0.7,6,20000776,14000543,GCA_018593965.1.fna_post_extract.fna|GCA_009849935.1.fna_post_extract.fna|GCA_009850065.1.fna_post_extract.fna|GCA_018594175.1.fna_post_extract.fna|GCA_029855825.1.fna_post_extract.fna|GCA_009851745.1.fna_post_extract.fna
10894,0.7,6,19998861,13999203,GCA_009851585.1.fna_post_extract.fna|GCA_029855605.1.fna_post_extract.fna|GCA_018593755.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna|GCA_016453585.1.fna_post_extract.fna|GCA_009852155.1.fna_post_extract.fna
10895,0.7,6,19988182,13991727,GCA_009850255.1.fna_post_extract.fna|GCA_009850125.1.fna_post_extract.fna|GCA_009848965.1.fna_post_extract.fna|GCA_009849985.1.fna_post_extract.fna|GCA_009849015.1.fna_post_extract.fna|GCA_009852055.1.fna_post_extract.fna
10896,0.7,6,19997808,13998466,GCA_018593755.1.fna_post_extract.fna|GCA_020423645.1.fna_post_extract.fna|GCA_009849425.1.fna_post_extract.fna|GCA_018594125.1.fna_post_extract.fna|GCA_009849385.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna
10897,0.7,6,20001481,14001037,GCA_018593915.1.fna_post_extract.fna|GCA_009849105.1.fna_post_extract.fna|GCA_018594255.1.fna_post_extract.fna|GCA_009851925.1.fna_post_extract.fna|GCA_009850205.1.fna_post_extract.fna|GCA_009850185.1.fna_post_extract.fna
10898,0.7,6,19989875,13992912,GCA_009851605.1.fna_post_extract.fna|GCA_018593715.1.fna_post_extract.fna|GCA_009850065.1.fna_post_extract.fna|GCA_009849145.1.fna_post_extract.fna|GCA_029855625.1.fna_post_extract.fna|GCA_009848935.1.fna_post_extract.fna
10899,0.7,6,19991202,13993841,GCA_029855485.1.fna_post_extract.fna|GCA_009850225.1.fna_post_extract.fna|GCA_020423435.1.fna_post_extract.fna|GCA_018593755.1.fna_post_extract.fna|GCA_009851965.1.fna_post_extract.fna|GCA_009848825.1.fna_post_extract.fna
10900,0.7,6,19997860,13998502,GCA_009852155.1.fna_post_extract.fna|GCA_029855605.1.fna_post_extract.fna|GCA_009850225.1.fna_post_extract.fna|GCA_018594235.1.fna_post_extract.fna|GCA_009851965.1.fna_post_extract.fna|GCA_009849375.1.fna_post_extract.fna
10901,0.7,6,20006190,14004333,GCA_018593455.1.fna_post_extract.fna|GCA_009849125.1.fna_post_extract.fna|GCA_009849355.1.fna_post_extract.fna|GCA_020423435.1.fna_post_extract.fna|GCA_009850145.1.fna_post_extract.fna|GCA_009851605.1.fna_post_extract.fna
10902,0.7,6,20001627,14001139,GCA_009851845.1.fna_post_extract.fna|GCA_009849065.1.fna_post_extract.fna|GCA_009849385.1.fna_post_extract.fna|GCA_018593965.1.fna_post_extract.fna|GCA_009849425.1.fna_post_extract.fna|GCA_018594155.1.fna_post_extract.fna
10903,0.7,6,20001167,14000817,GCA_029855345.1.fna_post_extract.fna|GCA_018594255.1.fna_post_extract.fna|GCA_018593935.1.fna_post_extract.fna|GCA_018593895.1.fna_post_extract.fna|GCA_009848775.1.fna_post_extract.fna|GCA_029855905.1.fna_post_extract.fna
10904,0.7,6,20004070,14002849,GCA_009849195.1.fna_post_extract.fna|GCA_018593935.1.fna_post_extract.fna|GCA_018594155.1.fna_post_extract.fna|GCA_009850005.1.fna_post_extract.fna|GCA_009849495.1.fna_post_extract.fna|GCA_018593735.1.fna_post_extract.fna
10905,0.7,6,19995333,13996733,GCA_009848705.1.fna_post_extract.fna|GCA_018593915.1.fna_post_extract.fna|GCA_009851715.1.fna_post_extract.fna|GCA_029855605.1.fna_post_extract.fna|GCA_018593755.1.fna_post_extract.fna|GCA_009850225.1.fna_post_extract.fna
10906,0.7,6,19996067,13997247,GCA_009851735.1.fna_post_extract.fna|GCA_029855565.1.fna_post_extract.fna|GCA_029855825.1.fna_post_extract.fna|GCA_009849465.1.fna_post_extract.fna|GCA_009849355.1.fna_post_extract.fna|GCA_018593815.1.fna_post_extract.fna
10907,0.7,6,20007435,14005204,GCA_009850175.1.fna_post_extract.fna|GCA_009848665.1.fna_post_extract.fna|GCA_009851905.1.fna_post_extract.fna|GCA_009849185.1.fna_post_extract.fna|GCA_018593835.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna
10908,0.7,6,20002345,14001642,GCA_009849065.1.fna_post_extract.fna|GCA_018594155.1.fna_post_extract.fna|GCA_009849185.1.fna_post_extract.fna|GCA_016452505.1.fna_post_extract.fna|GCA_009850225.1.fna_post_extract.fna|GCA_009852095.1.fna_post_extract.fna
10909,0.7,6,20003830,14002681,GCA_018593455.1.fna_post_extract.fna|GCA_018594075.1.fna_post_extract.fna|GCA_009849205.1.fna_post_extract.fna|GCA_018594235.1.fna_post_extract.fna|GCA_009851785.1.fna_post_extract.fna|GCA_009850125.1.fna_post_extract.fna
10910,0.7,6,20010144,14007101,GCA_029855625.1.fna_post_extract.fna|GCA_029855605.1.fna_post_extract.fna|GCA_018594175.1.fna_post_extract.fna|GCA_029855345.1.fna_post_extract.fna|GCA_018594035.1.fna_post_extract.fna|GCA_009851785.1.fna_post_extract.fna
10911,0.7,6,19994078,13995855,GCA_009850005.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna|GCA_029855625.1.fna_post_extract.fna|GCA_009848705.1.fna_post_extract.fna|GCA_009849055.1.fna_post_extract.fna|GCA_009849145.1.fna_post_extract.fna
10912,0.7,6,19997226,13998058,GCA_016453585.1.fna_post_extract.fna|GCA_018593765.1.fna_post_extract.fna|GCA_009849095.1.fna_post_extract.fna|GCA_009849005.1.fna_post_extract.fna|GCA_009849955.1.fna_post_extract.fna|GCA_018593835.1.fna_post_extract.fna
10913,0.7,6,19997357,13998150,GCA_009849555.1.fna_post_extract.fna|GCA_009849355.1.fna_post_extract.fna|GCA_009849505.1.fna_post_extract.fna|GCA_009851785.1.fna_post_extract.fna|GCA_009851545.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna
10914,0.7,6,19998252,13998776,GCA_029855605.1.fna_post_extract.fna|GCA_009851785.1.fna_post_extract.fna|GCA_029855825.1.fna_post_extract.fna|GCA_018593755.1.fna_post_extract.fna|GCA_029855565.1.fna_post_extract.fna|GCA_018594035.1.fna_post_extract.fna
10915,0.7,6,19997245,13998072,GCA_009851565.1.fna_post_extract.fna|GCA_018594125.1.fna_post_extract.fna|GCA_018594175.1.fna_post_extract.fna|GCA_029855825.1.fna_post_extract.fna|GCA_018593865.1.fna_post_extract.fna|GCA_009851845.1.fna_post_extract.fna
10916,0.7,6,19998954,13999268,GCA_018594155.1.fna_post_extract.fna|GCA_009850065.1.fna_post_extract.fna|GCA_009848745.1.fna_post_extract.fna|GCA_009851565.1.fna_post_extract.fna|GCA_009849355.1.fna_post_extract.fna|GCA_009849955.1.fna_post_extract.fna
10917,0.7,6,20004518,14003163,GCA_009849505.1.fna_post_extract.fna|GCA_009850125.1.fna_post_extract.fna|GCA_009851785.1.fna_post_extract.fna|GCA_009850005.1.fna_post_extract.fna|GCA_018593835.1.fna_post_extract.fna|GCA_009848805.1.fna_post_extract.fna
10918,0.7,6,20007461,14005223,GCA_018593415.1.fna_post_extract.fna|GCA_018593735.1.fna_post_extract.fna|GCA_029855465.1.fna_post_extract.fna|GCA_020423435.1.fna_post_extract.fna|GCA_018593555.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna
10919,0.7,6,19998366,13998856,GCA_009849285.1.fna_post_extract.fna|GCA_018593675.1.fna_post_extract.fna|GCA_018593935.1.fna_post_extract.fna|GCA_009849955.1.fna_post_extract.fna|GCA_009848995.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna
10920,0.7,6,19998977,13999284,GCA_009852235.1.fna_post_extract.fna|GCA_029855905.1.fna_post_extract.fna|GCA_009851845.1.fna_post_extract.fna|GCA_009849235.1.fna_post_extract.fna|GCA_009848885.1.fna_post_extract.fna|GCA_018594075.1.fna_post_extract.fna
10921,0.7,6,19993187,13995231,GCA_009849965.1.fna_post_extract.fna|GCA_009849885.1.fna_post_extract.fna|GCA_009848695.1.fna_post_extract.fna|GCA_018594075.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna|GCA_018594175.1.fna_post_extract.fna
10922,0.7,6,19995329,13996730,GCA_009849985.1.fna_post_extract.fna|GCA_018594035.1.fna_post_extract.fna|GCA_009849195.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna|GCA_018594175.1.fna_post_extract.fna|GCA_018593715.1.fna_post_extract.fna
10923,0.7,6,20003270,14002289,GCA_009851585.1.fna_post_extract.fna|GCA_018594035.1.fna_post_extract.fna|GCA_009852155.1.fna_post_extract.fna|GCA_009848995.1.fna_post_extract.fna|GCA_009849455.1.fna_post_extract.fna|GCA_016452505.1.fna_post_extract.fna
10924,0.7,6,20002789,14001952,GCA_009852165.1.fna_post_extract.fna|GCA_018594175.1.fna_post_extract.fna|GCA_018593965.1.fna_post_extract.fna|GCA_020423475.1.fna_post_extract.fna|GCA_009848695.1.fna_post_extract.fna|GCA_029855645.1.fna_post_extract.fna
10925,0.7,6,20001504,14001053,GCA_018593835.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna|GCA_009851845.1.fna_post_extract.fna|GCA_018594125.1.fna_post_extract.fna|GCA_020423645.1.fna_post_extract.fna|GCA_018593965.1.fna_post_extract.fna
10926,0.7,6,19999772,13999840,GCA_009851745.1.fna_post_extract.fna|GCA_009849355.1.fna_post_extract.fna|GCA_009851825.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna|GCA_009849505.1.fna_post_extract.fna|GCA_009851545.1.fna_post_extract.fna
10927,0.7,6,20007648,14005354,GCA_016453585.1.fna_post_extract.fna|GCA_029855605.1.fna_post_extract.fna|GCA_009852245.1.fna_post_extract.fna|GCA_009848995.1.fna_post_extract.fna|GCA_009850205.1.fna_post_extract.fna|GCA_020423455.1.fna_post_extract.fna
10928,0.7,6,19993919,13995743,GCA_030015125.1.fna_post_extract.fna|GCA_009849385.1.fna_post_extract.fna|GCA_018593855.1.fna_post_extract.fna|GCA_009848805.1.fna_post_extract.fna|GCA_020423455.1.fna_post_extract.fna|GCA_018593935.1.fna_post_extract.fna
10929,0.7,6,20003308,14002316,GCA_018593965.1.fna_post_extract.fna|GCA_009851965.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna|GCA_009848885.1.fna_post_extract.fna|GCA_018593895.1.fna_post_extract.fna|GCA_009851845.1.fna_post_extract.fna
10930,0.7,6,19999899,13999929,GCA_009849145.1.fna_post_extract.fna|GCA_009850225.1.fna_post_extract.fna|GCA_018593735.1.fna_post_extract.fna|GCA_009851585.1.fna_post_extract.fna|GCA_029855825.1.fna_post_extract.fna|GCA_009848995.1.fna_post_extract.fna
10931,0.7,6,20001283,14000898,GCA_009849545.1.fna_post_extract.fna|GCA_009851805.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna|GCA_009851905.1.fna_post_extract.fna|GCA_009849065.1.fna_post_extract.fna
10932,0.7,6,19997747,13998423,GCA_009849185.1.fna_post_extract.fna|GCA_009848875.1.fna_post_extract.fna|GCA_018594645.1.fna_post_extract.fna|GCA_018593715.1.fna_post_extract.fna|GCA_009851925.1.fna_post_extract.fna|GCA_009851965.1.fna_post_extract.fna
10933,0.7,6,19999976,13999983,GCA_009848885.1.fna_post_extract.fna|GCA_009849425.1.fna_post_extract.fna|GCA_009852335.1.fna_post_extract.fna|GCA_018593965.1.fna_post_extract.fna|GCA_009851585.1.fna_post_extract.fna|GCA_018593555.1.fna_post_extract.fna
10934,0.7,6,19995687,13996981,GCA_009849955.1.fna_post_extract.fna|GCA_009851745.1.fna_post_extract.fna|GCA_018594175.1.fna_post_extract.fna|GCA_009850065.1.fna_post_extract.fna|GCA_018593915.1.fna_post_extract.fna|GCA_018593455.1.fna_post_extract.fna
10935,0.7,6,20007597,14005318,GCA_020423475.1.fna_post_extract.fna|GCA_020423455.1.fna_post_extract.fna|GCA_009852305.1.fna_post_extract.fna|GCA_018593595.1.fna_post_extract.fna|GCA_009849195.1.fna_post_extract.fna|GCA_018594645.1.fna_post_extract.fna
10936,0.7,6,19999768,13999838,GCA_009848695.1.fna_post_extract.fna|GCA_029855465.1.fna_post_extract.fna|GCA_009850205.1.fna_post_extract.fna|GCA_018594155.1.fna_post_extract.fna|GCA_016452505.1.fna_post_extract.fna|GCA_009850135.1.fna_post_extract.fna
10937,0.7,6,20003028,14002120,GCA_009851735.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna|GCA_018593835.1.fna_post_extract.fna|GCA_009849985.1.fna_post_extract.fna|GCA_009852245.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna
10938,0.7,6,20002509,14001756,GCA_018594255.1.fna_post_extract.fna|GCA_018593895.1.fna_post_extract.fna|GCA_009850065.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna|GCA_009849005.1.fna_post_extract.fna
10939,0.7,6,19995231,13996662,GCA_009849025.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna|GCA_009851585.1.fna_post_extract.fna|GCA_018593995.1.fna_post_extract.fna|GCA_018593965.1.fna_post_extract.fna|GCA_009851825.1.fna_post_extract.fna
10940,0.7,6,19999552,13999686,GCA_029855605.1.fna_post_extract.fna|GCA_009849065.1.fna_post_extract.fna|GCA_029855345.1.fna_post_extract.fna|GCA_009850075.1.fna_post_extract.fna|GCA_009851715.1.fna_post_extract.fna|GCA_009851795.1.fna_post_extract.fna
10941,0.7,6,19997694,13998386,GCA_029855465.1.fna_post_extract.fna|GCA_009849425.1.fna_post_extract.fna|GCA_018593675.1.fna_post_extract.fna|GCA_009851995.1.fna_post_extract.fna|GCA_018594035.1.fna_post_extract.fna|GCA_009852245.1.fna_post_extract.fna
10942,0.7,6,19998603,13999022,GCA_029855685.1.fna_post_extract.fna|GCA_018593675.1.fna_post_extract.fna|GCA_009849495.1.fna_post_extract.fna|GCA_018594015.1.fna_post_extract.fna|GCA_009849235.1.fna_post_extract.fna|GCA_009849555.1.fna_post_extract.fna
10943,0.7,6,19990778,13993545,GCA_018594035.1.fna_post_extract.fna|GCA_009851905.1.fna_post_extract.fna|GCA_009849235.1.fna_post_extract.fna|GCA_009849965.1.fna_post_extract.fna|GCA_009852345.1.fna_post_extract.fna|GCA_009849385.1.fna_post_extract.fna
10944,0.7,6,20002622,14001835,GCA_009849095.1.fna_post_extract.fna|GCA_009849425.1.fna_post_extract.fna|GCA_009851845.1.fna_post_extract.fna|GCA_009850225.1.fna_post_extract.fna|GCA_029855565.1.fna_post_extract.fna|GCA_009851745.1.fna_post_extract.fna
10945,0.7,6,19996320,13997424,GCA_009851745.1.fna_post_extract.fna|GCA_009849505.1.fna_post_extract.fna|GCA_018593915.1.fna_post_extract.fna|GCA_009849025.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna|GCA_029855645.1.fna_post_extract.fna
10946,0.7,6,19998977,13999284,GCA_009851735.1.fna_post_extract.fna|GCA_029855585.1.fna_post_extract.fna|GCA_009849385.1.fna_post_extract.fna|GCA_009851925.1.fna_post_extract.fna|GCA_009852345.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna
10947,0.7,6,19996951,13997866,GCA_009849955.1.fna_post_extract.fna|GCA_018593765.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna|GCA_009848995.1.fna_post_extract.fna|GCA_009850205.1.fna_post_extract.fna|GCA_009849005.1.fna_post_extract.fna
10948,0.7,6,20003029,14002120,GCA_009851565.1.fna_post_extract.fna|GCA_009849355.1.fna_post_extract.fna|GCA_009852205.1.fna_post_extract.fna|GCA_009849955.1.fna_post_extract.fna|GCA_018593995.1.fna_post_extract.fna|GCA_009851905.1.fna_post_extract.fna
10949,0.7,6,20002775,14001942,GCA_009852365.1.fna_post_extract.fna|GCA_018593595.1.fna_post_extract.fna|GCA_009849145.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna|GCA_018593715.1.fna_post_extract.fna|GCA_016453425.1.fna_post_extract.fna
10950,0.7,6,20002208,14001546,GCA_009849015.1.fna_post_extract.fna|GCA_018593815.1.fna_post_extract.fna|GCA_009848755.1.fna_post_extract.fna|GCA_020423645.1.fna_post_extract.fna|GCA_018594175.1.fna_post_extract.fna|GCA_009852095.1.fna_post_extract.fna
10951,0.7,6,19998472,13998930,GCA_029855905.1.fna_post_extract.fna|GCA_009851745.1.fna_post_extract.fna|GCA_009851545.1.fna_post_extract.fna|GCA_018593555.1.fna_post_extract.fna|GCA_009849955.1.fna_post_extract.fna|GCA_018593895.1.fna_post_extract.fna
10952,0.7,6,19994557,13996190,GCA_029855465.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna|GCA_009851845.1.fna_post_extract.fna|GCA_009849145.1.fna_post_extract.fna|GCA_029855825.1.fna_post_extract.fna|GCA_009848965.1.fna_post_extract.fna
10953,0.7,6,20006161,14004313,GCA_009848805.1.fna_post_extract.fna|GCA_018593855.1.fna_post_extract.fna|GCA_009848875.1.fna_post_extract.fna|GCA_009849385.1.fna_post_extract.fna|GCA_020423435.1.fna_post_extract.fna|GCA_009852365.1.fna_post_extract.fna
10954,0.7,6,20005205,14003644,GCA_018593555.1.fna_post_extract.fna|GCA_009849005.1.fna_post_extract.fna|GCA_009849145.1.fna_post_extract.fna|GCA_009848995.1.fna_post_extract.fna|GCA_009852245.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna
10955,0.7,6,19992603,13994822,GCA_009848885.1.fna_post_extract.fna|GCA_009848805.1.fna_post_extract.fna|GCA_029855685.1.fna_post_extract.fna|GCA_009851875.1.fna_post_extract.fna|GCA_018594125.1.fna_post_extract.fna|GCA_018594255.1.fna_post_extract.fna
10956,0.7,6,20005351,14003746,GCA_009848705.1.fna_post_extract.fna|GCA_009850065.1.fna_post_extract.fna|GCA_018594175.1.fna_post_extract.fna|GCA_018594155.1.fna_post_extract.fna|GCA_009851785.1.fna_post_extract.fna|GCA_009851585.1.fna_post_extract.fna
10957,0.7,6,19993561,13995493,GCA_018593965.1.fna_post_extract.fna|GCA_009849055.1.fna_post_extract.fna|GCA_009848775.1.fna_post_extract.fna|GCA_009849495.1.fna_post_extract.fna|GCA_009849025.1.fna_post_extract.fna|GCA_029855825.1.fna_post_extract.fna
